id_publi,publisher,id_book
47367,Simon Pulse,760848
47368,Ballantine Books,2047408
47369,AuthorHouse,30109629
47370,Brilliance Audio,41723475
47371,Ballantine,36388243
47372,Brilliance Audio,40607608
47373,Andrews and McMeel Publishing,77730
47374,Laurel-Leaf Books,210919
47375,Sapphire Star Publishing LLC,11784281
47376,HarperCollins,820910
47377,Berkley,140097
47378,Penguin Canada,312029
47379,G. P. Putnam's Sons,411527
47380,Simon Pulse,6648020
47381,Bantam,2813124
47382,Del Rey,872109
47383,Down East Books,911868
47384,MTV Books,151809
47385,Plume (Penguin Books Ltd),5198
47386,"Ellora's Cave Publishing, Inc",1208966
47387,Grove Press,119116
47388,HarperCollins,1809175
47389,XO Ãditions,6351848
47390,Houghton Mifflin Harcourt P,126675
47391,Megan Tingley Books,11265560
47392,Createspace,14419025
47393,Picador,23944
47394,Spencer Hill Contemporary,16122034
47395,Alfred A. Knopf,12266560
47396,Tarcherperigee,342504
47397,Harlequin TEEN,18333898
47398,Delacorte Press,13412377
47399,Pocket,506638
47400,AtatÃ¼rk AraÅtÄ±rma Merkezi,783510
47401,Margaret K. McElderry Books,22428828
47402,Orbit,22886612
47403,Kingfisher,1253424
47404,The Inkhouse,10645526
47405,Bloomsbury,17901125
47406,"Little, Brown Books for Young Readers",295169
47407,Holmes & Meier Publishers,265987
47408,Arcade Publishing,797635
47409,W.W. Norton & Company,264891
47410,Tommy Nelson,987587
47411,Vintage,901570
47412,Vintage,408
47413,Piatkus Books,76179
47414,Frog in Well,237213
47415,Ember,301022
47416,Simon & Schuster,4961048
47417,Harmony,33353
47418,Houghton Mifflin Harcourt,12987640
47419,YapÄ± Kredi YayÄ±nlarÄ±,1838912
47420,Penguin Books,8147
47421,G.P. Putnam's Sons BYR,12568505
47422,Bloomsbury UK,7199784
47423,Routledge,132464
47424,CreateSpace Independent Publishing Platform,21518679
47425,Viking Books,3381581
47426,Valknut Press,17256217
47427,Katherine Tegen Books,18081228
47428,Canongate U.S.,17645
47429,Delacorte Press,17560541
47430,Simon & Schuster Books for Young Readers,25532845
47431,Atria Books,25152052
47432,Grand Central Publishing,40669990
47433,St. Martin's Press,34964905
47434,Threshold Editions,993455
47435,Vintage Classics,9594
47436,William Morrow,6402364
47437,TOR Books,219418
47438,Del Rey,45244
47439,Arrow,420966
47440,Harper Teen,1301153
47441,Harper Perennial,77829
47442,MacMillan UK,1999660
47443,Tor Books,94798
47444,ØµÙÛ Ø¹ÙÛØ´Ø§Ù,594099
47445,B Books,4499669
47446,"Little, Brown Books for Young Readers",13537830
47447,Harper,13127599
47448,St. Martin's Press,12077553
47449,Pocket Books,268275
47450,Alfred A. Knopf (NY),9862761
47451,Chelsea House Publications,4983
47452,Yearling,91253
47453,Dover Publications,129798
47454,Viceversa,11741055
47455,Yen Press,6406018
47456,Central Avenue Publishing,19230408
47457,Prestel,512662
47458,Yen Press,13499154
47459,Ace,23943137
47460,Penguin Classics,26252
47461,1000Vultures,14578407
47462,Bjartur,7710085
47463,Macmillan Children's Books,30197201
47464,Booket,66632
47465,Paraclete Press,36575456
47466,Dutton Adult,287576
47467,Jonathan Cape,23346757
47468,Beaver's Pond Press,26778096
47469,Grand Central Publishing,14362
47470,Poppy,95659
47471,Liveright Publishing Corp.,26603
47472,Push,196119
47473,Punto de Lectura,1708780
47474,Seal,10990
47475,HarperCollins,6547563
47476,Gagas Media,1242729
47477,Bantam,7140583
47478,Del Rey,613994
47479,HarperTeen,457557
47480,Delacorte Press,6678884
47481,Dutton Caliber,487666
47482,Speak,7821892
47483,Tor Books,264946
47484,Brava,2754526
47485,Western Conservatory,12927216
47486,Greenwillow Books,12924275
47487,Author Solutions,8747626
47488,Houghton Mifflin Company,733111
47489,Everyman,18061
47490,Laurel Leaf,830367
47491,Penguin Press,1217728
47492,Del Rey / Ballantine,92755
47493,Elisabeth Naughton,13282015
47494,Random House,12236872
47495,Harvey Berrick Publishing,16148137
47496,Dover Publications,436351
47497,Gollancz,49603
47498,HarperTeen,15716154
47499,Zondervan,15700446
47500,Orion,11088150
47501,Quercus,17054826
47502,Taschen,52880
47503,Amulet Books,21535019
47504,Scholastic,20349441
47505,"Little, Brown and Company",9440324
47506,Minedition,132391
47507,Penguin Press,24611623
47508,Pottermore from J.K. Rowling,39330961
47509,Czarne,17257133
47510,HarperOne,2319645
47511,Penguin Books,31115
47512,Penguin Press,386347
47513,Everyman's Library (Knopf),88076
47514,Del Rey,568094
47515,Headline,2445116
47516,Katherine Tegen Books,295323
47517,Marvel,6662883
47518,Orion,4329619
47519,"Farrar, Straus and Giroux BYR",12432229
47520,Michael Joseph,9051270
47521,Roaring Brook Press,9424367
47522,Harper,6202661
47523,DeBolsillo,5978004
47524,Suma,6594826
47525,Simon Pulse,13547454
47526,Forever,16055475
47527,Pocket Book,376514
47528,Philomel Books,6004798
47529,Ø¯Ø§Ø± ÙÙÙÙ ÙÙÙØ´Ø± ÙØ§ÙØªÙØ²ÙØ¹,6601981
47530,Forever,18883437
47531,Isabel Cristina AcuÃ±a C.,19017767
47532,Washington Square Press,62351
47533,Harper Paperbacks,1466455
47534,Strange Chemistry,17926775
47535,Del Rey,526071
47536,Simon Pulse,18244970
47537,Harlequin Teen,26721568
47538,St. Martin's Griffin,27158835
47539,Penguin Books,48131
47540,Dial Books,23203106
47541,Hogarth Press,33253215
47542,"Hopeful Media Solutions, LLC.",36334989
47543,Weiser Books,432342
47544,Amazon Dictionary Account,18715598
47545,Harper Perennial,23012
47546,Spectra Books,234489
47547,HarperTorch,336409
47548,Spectra,3973532
47549,Bethany House Publishers,142023
47550,Î¨ÏÏÎ¿Î³Î¹ÏÏ,5977669
47551,Penguin Compass,72910
47552,HarperCollins,3347892
47553,Penguin Books,432
47554,Del Rey/Ballantine Books,7347
47555,Alfred A. Knopf Books for Young Readers,3276072
47556,Ð­ÐºÑÐ¼Ð¾,834638
47557,Dial Books,110535
47558,CreateSpace,10465086
47559,HarperCollins,94072
47560,Penguin Books,6680069
47561,Hyperion Book CH,7735325
47562,William Morrow,10594929
47563,Puffin Books,1069576
47564,Marvel Comics Group,43915
47565,Ballantine Books,64923
47566,Suma de letras,9273616
47567,"Editorial Planeta, S.A. (Barcelona)",69510
47568,Lerner Publishing Group,12083233
47569,Litera,13413777
47570,Dial Books,11737311
47571,Penguin Books,6750
47572,W. W. Norton  Company,9928818
47573,Gallery Books,8158992
47574,Living Sword Publishing,16159870
47575,Ø¯Ø§Ø± Ø§ÙØ³Ø§ÙÙ,12091888
47576,Grove Press,1129928
47577,Bantam,72855
47578,Harper,22886868
47579,Disney-Hyperion,28006096
47580,W. W. Norton  Company,31549906
47581,Minotaur Books,113002
47582,Berkley Books,10852
47583,Definitions (Young Adult),1699586
47584,Ä°letiÅim YayÄ±ncÄ±lÄ±k,2152663
47585,Bethany House Publishers,192722
47586,Alfred A. Knopf,31342
47587,Regnery Publishing,30112
47588,Doubleday,88634
47589,Editorial Sudamericana,69759
47590,Yearling,511684
47591,Speak,963274
47592,Atheneum Books,137443
47593,Mira,7519472
47594,Editorial PresenÃ§a,6333229
47595,Benbella Books,178788
47596,Ballantine Books,9648101
47597,Vintage,292314
47598,Del Rey Books,18878
47599,Cle Intl,428077
47600,Simon & Schuster UK,12410324
47601,Albin Michel,154332
47602,Dell,59836
47603,Harper Voyager,13505670
47604,Tor Books,13151129
47605,Pocket Star,17831617
47606,Crossing Press,32951
47607,Baen,50832
47608,St. Martinâs Griffin,20309175
47609,Editorial Diana,91659
47610,Dell Books,330944
47611,Crown Archetype,20170296
47612,Macmillan Children's Books (UK),25437747
47613,Hamish Hamilton,28446947
47614,Greenleaf Book Group Press,16145204
47615,Orbit,92855
47616,Yale University Press,111734
47617,"Little, Brown and Company",97782
47618,Harper Collins,857920
47619,Harper Perennial,21027
47620,Harper Perennial,78887
47621,Poppy,3378137
47622,Delacorte Press,30332
47623,Anchor,16235
47624,Hay House,19795
47625,Pantheon,4070095
47626,Aladdin,8274537
47627,Faber & Faber,106373
47628,Kensington,109523
47629,Crossway Books,40985
47630,St. Martin's Griffin,493566
47631,Hay House,19793
47632,Thomas Dunne Books,10869746
47633,Fondo de Cultura Economica USA,54016
47634,Balzer + Bray,13115995
47635,Modern Library,3679100
47636,New Dawn Press(IL),714711
47637,Entangled: Teen,33509076
47638,Penguin Books,42661
47639,Luso-Brazilian Books,87263
47640,Mythos Books LLC,2452401
47641,"Farrar, Straus and Giroux",2176735
47642,"Little, Brown Books for Young Readers",65659
47643,Andrews McMeel Publishing,25855506
47644,Pocket Books,118469
47645,Penguin Books,48323
47646,"Health Communications, Inc.",994204
47647,KPG (Kepustakaan Populer Gramedia),1337751
47648,London: Hippo,475339
47649,Pocket Books,420734
47650,Dutton,1858013
47651,Ace Books,104088
47652,Thorndike Press,27528
47653,Del Rey Books,420496
47654,Integral Yoga Publications,56305
47655,Fleming H. Revell Company,6433344
47656,Marvel Comics,342445
47657,Element,12847
47658,Gemma Walker-Smith,17368120
47659,Harper,10156337
47660,DC Comics,106076
47661,Hyperion,1432370
47662,Bluefields,22724488
47663,Ä°letiÅim YayÄ±nlarÄ±,7388232
47664,Image Comics,28204534
47665,Random House Books for Young Readers,603515
47666,Michael O'Mara,3636515
47667,Llewellyn,493124
47668,HarperTrophy,7891
47669,Simon Pulse,293982
47670,Bantam Spectra,862350
47671,Harcourt Children's Books,6393972
47672,Bethany House Publishers,7794600
47673,Delacorte Press,8357992
47674,Del Rey,70539
47675,Harper,46674
47676,Bantam Books,221298
47677,Signet,333907
47678,Mariner Books,25589
47679,Beacon Press,95747
47680,Century,13353667
47681,Penguin Books,97412
47682,Penguin Classics,18261
47683,Dutton Juvenile,15860080
47684,NAL,13414055
47685,Caped Publishing,17673307
47686,St. Martin's Paperbacks,7198269
47687,Scribner,27999
47688,W. W. Norton  Company,3741342
47689,Little Brown,13477819
47690,HarperCollins,18172465
47691,"Little, Brown Books for Young Readers",24396876
47692,Headline Book Publishing,21838
47693,Ballantine Books,46559
47694,Fleming H. Revell,609035
47695,Tyndale House Publishers,182683
47696,Zondervan,282778
47697,Kingfisher,5602828
47698,Viking,570172
47699,HarperCollins Publishers,7124925
47700,Pocket Books,40482
47701,Mariner Books,83136
47702,"little, brown",1603101
47703,Little Brown and Company,84748
47704,Bloomsbury Children's Books,565593
47705,Currency,10127019
47706,Two Lions,744321
47707,Gardners Books,61905
47708,Minotaur Books,10680329
47709,Loose Id,6357022
47710,Bethany House Publishers,11701627
47711,JB Salsbury,17167042
47712,Pocket Books,3112394
47713,Vintage Canada,18594761
47714,"AVON, a division of HarperCollins Publishers Ltd",18140586
47715,Grove Press,317764
47716,Tor Fantasy,172740
47717,HarperCollins,593236
47718,DAW,36157
47719,Regent College Publishing,112760
47720,Disinformation Company,53324
47721,Knopf,537375
47722,Tor Paranormal Romance,78070
47723,Spectra,427353
47724,Knopf,59664
47725,Grand Central Publishing,321545
47726,Image Comics,160848
47727,Minerva,6353134
47728,Ø§ÙÙÙØªØ¨Ø© Ø§ÙØ¹ØµØ±ÙØ©,6721258
47729,Anagrama,562212
47730,HarperCollins,449575
47731,Hodder & Stoughton,7992964
47732,Rowohlt,9397145
47733,Del Rey,94781
47734,Bantam Dell (Random House),9380186
47735,Dell,10399862
47736,Picador,124854
47737,Scholastic,73806
47738,Gollancz / Orion,33549
47739,Disney-Hyperion,20646690
47740,Scribner,18723
47741,Blvnp Incorporated,25587578
47742,Gallimard,94498
47743,Razorbill,27272506
47744,Clarion Books,28101540
47745,Running Press Adult,15843166
47746,HarperTeen,35068742
47747,Independently published,42286389
47748,Canongate UK,51591
47749,Random House Trade,35259724
47750,Solaris Books,26118426
47751,New World Library,47066
47752,St. Martin's Griffin,200352
47753,Berkley Books,89160
47754,Little Brown and Company,13134
47755,Faber and Faber,3136288
47756,Dell,72856
47757,Harper Teen,6550815
47758,Scholastic,8941418
47759,Penguin Classics,69882
47760,Vintage Books,67699
47761,Scholastic Paperbacks,308732
47762,Walker & Company,1206359
47763,Zondervan,64081
47764,"Farrar, Straus and Giroux (BYR)",224538
47765,Phoenix,25401
47766,ã¹ã¯ã¦ã§ã¢ã»ã¨ããã¯ã¹,1717890
47767,Ellora's Cave,13564125
47768,Indiana University Press,184913
47769,PT. Gramedia Pustaka Utama,1446004
47770,Bantam Press,10428708
47771,Bantam Books,77259
47772,CreateSpace Independent Publishing Platform,16307045
47773,Avon,896622
47774,Ecco,2815590
47775,Running Press,856969
47776,Berkley,396929
47777,Disney Hyperion,20646683
47778,Sacred Forest Publishing,22873996
47779,Thomas & Mercer,32487612
47780,NYRB,310722
47781,Thomas Dunne Books,23264672
47782,Farrar Straus and Giroux,3068
47783,Arthur A. Levine Books,1146744
47784,Hodder & Stoughton,78629
47785,Vintage,782319
47786,Avon,896623
47787,Bantam,72848
47788,New Directions Publishing Corporation,367802
47789,DAW,3577266
47790,Baen,176881
47791,Zone Books,381440
47792,Pantheon Books,581125
47793,Mainstream Publishing,138269
47794,Actes Sud,1010836
47795,Avon,823583
47796,BiblioBazaar,3730956
47797,Dover Publications,19506
47798,Mariner Books,11038
47799,Oxford University Press,91247
47800,Mariner Books,48214
47801,Ferozsons,5826288
47802,Self-published,16206913
47803,Gollancz,13616278
47804,Julie Patra Publishing,17671483
47805,Vintage,292455
47806,Orbit,12652457
47807,HarperCollins,817982
47808,HarperCollins Publishers Ltd,6631792
47809,HarperCollins,17195831
47810,Other Press,25263557
47811,Mira,374494
47812,Grand Central Publishing,40670008
47813,Simon & Schuster UK,13545345
47814,Vintage,17902
47815,Back Bay Books,28943
47816,Hachette Books,55352
47817,Random House Trade,62212
47818,Farrar Straus Giroux,46890
47819,Arrow,7675
47820,HarperCollins,326911
47821,Chicken House,2871839
47822,Orbit,34919
47823,Avon,763774
47824,Bloomsbury USA Childrens,1134023
47825,Avon,6950445
47826,Tyndale House Publishers,359463
47827,Scholastic Paperbacks,7023
47828,Scholastic Paperbacks,7028
47829,Scholastic Paperbacks,114701
47830,"Young Ink Press, LLC",18054056
47831,Fischer-Taschenbuch-Verlag,1509432
47832,Transworld Publishers,4494917
47833,Gallery Books,17831616
47834,NYLA,19090384
47835,Georgia Cates Books,18005373
47836,Hard Press,267071
47837,Kessinger Publishing,280455
47838,William Morrow,2227371
47839,John Wiley & Sons,504405
47840,Scholastic Paperbacks,403722
47841,Createspace,17726978
47842,Tor Books,21418013
47843,Simon & Schuster Books for Young Readers,18746546
47844,Theaker's Paperback Library,3305450
47845,Miramax Books/Hyperion Books for Children,114956
47846,Harvill Secker,62779
47847,Zondervan Publishing Company,1246339
47848,Faber & Faber,26101
47849,Mariner Books,16718
47850,Alfred A. Knopf Books for Young Readers,963508
47851,Bantam,117710
47852,iBooks,340819
47853,HarperCollins,7217724
47854,"Visprint, Inc.",1433337
47855,Not Available,9680403
47856,Random House Audio Publishing Group,21362
47857,Thomas Nelson,456057
47858,Indiana University Press,823516
47859,Tyndale House Publishers,108932
47860,Tyndale House Publishers,289797
47861,Santino Hassell & Ais,8164593
47862,Spiegel & Grau,10723236
47863,Harvill Press,497499
47864,Del Rey,26863057
47865,Llewellyn Publications,101914
47866,Penguin Books,170192
47867,Houghton Mifflin Company,153540
47868,VIZ Media LLC,439363
47869,Pocket Books,420737
47870,Penguin Books,2872
47871,Stonewall Inn Editions,28212
47872,NavPress,930225
47873,Gallery Books,4866
47874,HarperPress,4371507
47875,Viking Juvenile,4294292
47876,HarperCollins,16117911
47877,Oxford University Press,91248
47878,Bloomsbury USA Childrens,2626492
47879,Simon Pulse,8109141
47880,Bloomsbury USA Children's Books,9915707
47881,Vintage Books,3659
47882,Random House,6947702
47883,Grand Central Publishing,9447878
47884,Puffin,8732
47885,Free Press,74812
47886,Jonathan Cape,18803640
47887,HarperTeen,13645645
47888,Dial Books,33865643
47889,Simon & Schuster Children's UK,30295312
47890,Amazon.com Services LLC,53148042
47891,Picador,64666
47892,Pocket Star,154424
47893,Fawcett,688976
47894,NTC/Contemporary Publishing Company,82356
47895,Shadow Mountain,596290
47896,Oni Press,744615
47897,Farrar Straus & Giroux (J),11841
47898,Penguin Classics,11494
47899,Minotaur Books,5556466
47900,Knopf Books for Young Readers,332624
47901,Simon Pulse,48834
47902,Image Comics,138396
47903,Yen Press,11450360
47904,Piatkus Books,9542259
47905,Harlequin Teen,11164626
47906,Tantor Media,40379
47907,Dark Horse Books,7642606
47908,HarperCollins Publishers Australia,9269693
47909,Collins Publishers,96593
47910,Scholastic Press,18527497
47911,Pocket Books,12381722
47912,William Morrow,7948230
47913,M. Leighton Books,16093188
47914,CookieLynn Publishing,17157374
47915,Scholastic Press,17675467
47916,Black Swan Books Ltd,12030880
47917,HarperCollins,15762770
47918,Angela Graham,17914340
47919,Berkley Hardcover,17159943
47920,Scholastic Paperbacks,489612
47921,Grove Press,51670
47922,G.P. Putnam's Sons,8574
47923,Minotaur Books,2983654
47924,Berkley Books,913689
47925,Mira Books,420729
47926,Ballantine Books,767307
47927,Tyndale House Publishers,85957
47928,Ace Books,285209
47929,Thomas Nelson Publishers,7823974
47930,Basic Books,503150
47931,Touchstone Books,5509
47932,Signet Select,8926959
47933,Bookouture,24483265
47934,"Little, Brown Books for Young Readers",8112318
47935,Miramax Books,67843
47936,Atheneum,3002300
47937,Chronicle Books,8044557
47938,Bantam Books,26053
47939,Wings,5417
47940,Penguin,76314
47941,Vintage Classics,53673
47942,Yearling,761381
47943,NAL,23398806
47944,Margaret K. McElderry Books,24365190
47945,Ø¯Ø§Ø± Ø¨ÙÙÙØ²Ø¨Ø±Ù,13364506
47946,Wordsworth Editions,149785
47947,Delacorte,22817368
47948,Harvest House Publishers,216304
47949,The Dial Press,543873
47950,"Lama Foundation (San Cristobal, NM)",29254
47951,Zondervan Publishing Company,289644
47952,Pocket Star Books,128759
47953,Mariner Books,109307
47954,Berkley Publishing Group,140078
47955,Moyer Bell and its subsidiaries,93521
47956,Oni Press,29801
47957,Louisiana State University Press,104898
47958,Kensington Publishing Corp,8538297
47959,Avon,350683
47960,Berkley Sensation,2344214
47961,HarperCollins,40090
47962,Simon Pulse,12022765
47963,"Little, Brown Books for Young Readers",7823800
