id_livre,id_auteur
10024937,47072
35439987,6938728
31555,17674
489830,273519
682751,1435
42146,23704
5576654,2469379
317121,1967
10593908,4673950
724994,29542
925697,295246
21343,11503
146656,1879
11859244,79589
7743801,3379575
59641,15248
197132,887400
16090636,6550037
285011,165519
10757806,19093
7286910,191014
2634030,918374
8230409,3091065
18157092,7159360
12035966,5041072
22337670,6521131
9972838,11664
20645941,7061349
20628154,7792274
20821386,6259
13260802,5416090
6606855,204812
22675858,12535
1019924,265887
500463,87205
8514027,53249
2974811,61659
12888599,5094344
713798,82453
8970727,18879
27155350,6887772
41834793,8306309
22012863,8109273
22571365,5295120
111050,55397
11077,7209
2915026,5741473
11978094,4699869
160852,12736
10443756,4641669
12088007,4046931
1258536,86816
19336,11593
790289,161133
25737,14444
186344,12145
163921,63670
73090,41313
17185633,6870069
337116,9226
7334201,12437
11399934,1414132
261670,31683
87635,50325
17253860,6494965
12260608,5100095
30680,15544
642460,227048
280412,163130
21298206,1563059
10261812,3023658
16153261,4401574
20983026,4811802
50937,18731
13414810,1858606
250825,6176
9917957,99117
764003,93488
141860,4338
10594356,2945688
18782855,1691206
17167084,194243
11214214,207356
581409,8725
32498973,13050708
26893819,2926065
123170,70978
397150,13728
16075611,1451404
29011,11646
133793,77193
106164,896419
24248,13635
12535,7113
121410,63760
83829,47991
11344621,4457932
1032696,23294
12486526,3319171
7096013,1163390
8675320,18874
7501962,32105
14739760,6150565
6625698,2989576
93793,29085
14058669,580315
18071872,6906110
20318855,7488961
13633280,5829057
12578305,3027554
16123804,6570230
16064396,4720363
18285437,7536047
13369227,3525958
6388743,2880615
29895106,14469474
12551077,4506073
32848471,6887119
29847473,7544723
117370,68092
3677902,271908
6281917,527011
206899,121027
116445,14002
13158512,4092090
69880,39326
1896346,16525871
147732,66186
148821,26293
12871657,3125711
9749291,1320312
903288,402788
822115,99703
134353,12456
267972,10006
11861715,2895707
13086226,5235537
12688952,4968404
17886627,7077963
107025,4822
13411825,5073330
6456016,2924930
582143,47407
11320138,143691
6570502,39021
17261129,6894995
126077,14549850
1258333,504754
383514,202867
183126,48593
20763881,6175529
18710920,9629
11627,4379
30268522,194416
15811495,18282
27860802,6576110
25164304,13659072
716944,36722
126049,72482
432288,11882
53007,29952
13122965,4849669
2122216,791996
13563459,5785094
15709104,6424546
10755443,3420702
1309025,35848
1778693,814354
85222,12940
2474047,5818
8460524,647438
107029,61922
12579262,5191177
333301,88762
10345708,58846
13637128,1585457
15801226,6459572
18143974,40851
94053,6367
1188081,83091
18658071,7337010
240188,6162
22749796,8393981
393474,45191
251052,136085
1585299,374437
2227528,9388
7420106,1305376
2310220,322733
6096829,543719
980426,4026
223635,67081
17504621,5255580
12144569,5070015
16134829,7319205
18074107,6921962
20883847,6524620
234093,136951
6185409,1100089
395112,142353
10284324,64028
26615962,7121791
25176,14150
31371228,6981617
30653967,70916
34851664,1935000
33961524,16341016
17552467,3519233
352828,202312
39980,22414
419409,95600
420278,41588
151374,502766
3196717,2890051
4328865,580494
1779929,814940
7278720,36122
11824848,4193568
211099,115943
9748208,2860092
6534932,2956496
22613,1264
5240,3545
17774609,7041163
106590,7922
9862105,3060067
18053047,20989
18079501,6537386
15816410,2803627
17566943,4517253
18171324,2131916
32377,18233
140524,61934
595397,321303
15803758,8695
231821,64654
161402,9325
13120464,5354569
364550,51746
1051588,56747
105490,30852
94803,12447
192977,1387927
64023,36065
9583173,3009541
64492,36351
5404,7051454
71023,40146
141270,1569298
13583766,150038
570668,40143
17201095,6550037
11724858,4949584
11356211,4785031
11026,239579
18242263,7190029
12754689,5167118
17352909,218105
11702088,5040774
16150996,5131072
416108,74899
1763363,881687
414655,32638
18110734,7144849
18068907,8660
269362,24690
25108299,7142865
248584,4099
15818029,374504
35965779,7505427
1394155,6436872
1264695,241301
190572,90845
10218,1040250
7693853,242473
7296271,42437
2581350,83085
6611024,1857564
116223,67379
291179,41013
13601550,5817154
11356936,4100198
764332,7320506
18802903,7023081
25781691,14124424
18209454,12712
20645398,6590573
20657437,3251728
603398,326338
20894026,6846
410810,10427
22926485,6551005
21996359,114528
1072949,75626
7114761,13370
24727094,13374043
34043643,16360992
110996,64204
859694,26656
7116280,97199
774449,7267068
180584,768
103386,25421
13515264,267687
881346,126211
773276,26181
16147062,6473923
967511,43889
8272246,222977
16582289,4362934
71642,23988
143675,59705
16148208,3405346
16058045,3340475
600567,326338
18071924,6949287
24452249,3099070
34371311,8184331
377889,2012967
23093359,439887
291482,4624490
176261,10333
91563,45141
13826601,511372
10184988,4548465
218637,18253
29906017,10909117
543137,881203
35993,8166
8725,5662
235117,63095
8262461,151973
8081589,3498720
141372,18
8452309,268199
246245,9121
430788,143178
3873328,1651879
8465337,140762
873414,732829
531509,29527
13645069,5833999
22046835,5865943
771507,16649
21920584,7061349
18079542,4721275
17372058,6896405
82882,26392
17185496,543716
22543699,30757
72989,33505
1559625,7259226
22649,12915
312596,3335
14060081,5445209
13548152,3497970
1087196,270939
590349,27704
12369649,4050842
6382952,1239645
17929950,4665230
13260515,4949972
15743656,5829145
6433341,84181
217329,127374
2295823,5093234
17258795,6896405
15790868,543080
969275,2686
58822,9219
8664368,171414
9530,6243
23602473,3534
10049436,2824597
30220,5129
292706,132923
329084,188932
40189,19316
224615,10791
2067180,16961
8139321,3159984
545766,60646
7767952,2743065
155421,41942
10194628,3413449
1819632,153742
190372,110897
867248,35105
23004152,8073851
11387458,165105
517344,92198
411701,16961
237117,10006
356063,204004
13558634,5029571
775597,120341
12476341,3111338
38155,21461
22013040,7108778
465697,11057
13037321,3198692
18812737,7246093
14896617,4293114
9578336,4426297
16166100,6586258
22088091,7848006
26021387,14195250
18669169,7792163
199264,49928
1024581,69014
383512,202867
227652,14617
455764,216539
1293450,2357
7170336,2176559
6388255,1932450
6779796,7742
582067,5908
17278153,6902888
76889,10547
15829822,6470181
16143323,5074162
22030490,7108778
13517978,5158465
7346882,35444
20512700,6941559
15711844,4984399
459386,5672
7432,5023
23281943,8623147
31193426,8512129
325416,70762
102266,23001
893731,6245
26759,14465
99219,56
54529,3878
6936391,3101322
2067,6952980
12411635,5145808
9396154,3111339
22760746,8306834
15811560,95232
510539,31234
19615422,1470927
4617762,487718
238251,139434
13185168,4292165
484110,25413
15018,9374
18143772,416529
19488665,6579232
263111,38631
122410,1041311
6324903,83714
6773700,3045001
8058609,1000381
13624139,4019884
419083,3098
6609864,1980985
240167,140547
15814452,715443
12911577,5283343
181426,33461
777423,408864
33413919,14775703
3895,2658
159177,5768
251964,28574
22600,12884
11458531,239128
6051589,2765438
905755,93728
1088471,19273
503156,32278
6251222,16560
18682615,7152490
576335,2565
342999,78305
27747199,7374424
250792,10697
359998,39788
1547049,720534
2246948,926628
12993856,5309014
12139991,13856
10896701,4108184
500503,117369
12026145,499602
17901769,5763301
498082,53535
18001399,5997227
229490,126447
11547862,132117
13449631,143691
108490,62809
2834214,1183644
17673010,6217503
2651779,1166890
19266169,7372898
17788580,19929
11836518,4983102
7504179,3285599
23306129,8415462
25135327,7151973
4005310,647715
10955056,21986
47708,9345
6531880,24271
28024,14521
2112823,962319
16071187,5108399
525995,9685
65091,272814
538166,53249
1207904,134964
39305,1356336
1098336,7076636
15528075,4983102
282282,164127
20359781,5997227
20359719,266470
15803141,164139
14031,8550
57605,32504
759776,311365
937122,477469
15827731,415636
13639182,5831672
9495160,3190846
6905941,21071
1175147,5755759
900068,26886
20708773,6897717
150222,86801
797329,7428903
77255,6760
7203690,8716
12624498,5167134
62992,20295
15808602,121825
1141544,2960
648194,21387
13479780,5749310
22848621,5997227
19370974,396931
6671653,23138
7431066,2749820
5842021,100752
2002857,909933
236017,23906
6282010,28375
8714,5658
13043180,4116488
6780702,5808280
286445,19472
22324683,5622223
23754479,2578
15755242,2882485
219557,79535
8922184,50274
6553733,5023
458191,231914
306090,48890
12717535,4712387
10890808,27206
11437971,2357
18686810,6571986
922118,41762
500383,42508
18679391,19683
617526,83714
640565,149093
23453112,9802136
65066,36718
185292,8661
1103210,63659
16176693,15560
354364,7373225
218357,127875
857501,11094
51378,10697
40508188,26897
23002906,313653
372853,3108215
6294709,2960
2873264,3842
5843145,927454
6261477,179790
7118052,20828
235127,63095
2414716,1077166
12988064,4106085
161037,14870
327945,22547
23495112,5752145
273788,132379
5205,3526
868211,195780
445747,11682
941731,2001324
17260056,5768062
493311,16002
71979,40648
23269575,6434584
599588,8375
112969,65391
14990,7956
62802,35258
10329470,3358829
231914,75603
16051395,6542246
17384515,5275947
17288762,247470
33986447,5346515
1266297,45915
402739,17613
6927061,3098115
6659597,5775487
9415958,432859
13455553,5626138
18269958,7141820
905887,242185
25812851,4428962
18459855,11664
857445,26181
13366929,3420702
22859182,8427107
25817493,70102
29939390,4499623
12396795,5107011
1062842,2353
669100,33297
4117865,8587
60781,6421982
15980677,234115
27391819,7830264
617510,282917
16112942,3319050
31476,17613
12210,7715
6295913,2860745
3472480,772663
338069,4735
25078,14084
18336450,6573700
12710035,4062698
97781,38065
6413286,1218557
403277,10885
2319370,28550
25307607,8379774
26131641,3500
39854434,6953499
1022411,29792
12387704,3169806
15747422,4873609
723625,113328
3751593,1598076
13131100,4831558
81060,4798562
21936937,8152045
9802066,596826
51537,14084
35720690,14112802
22297294,6549373
161000,3073
794092,15952
22471,3151
722251,23001
13409302,28569
377254,215013
12154335,560012
23398961,160033
468116,1194868
3081255,384202
186677,108726
7114825,8660
1569144,483910
7224904,5051585
511227,56353
22537367,8324619
133526,14635
26800718,14417765
30079697,304060
32532,481146
816085,128447
5931,4026
5598690,2489840
12174691,4958441
7070067,28569
6629340,226816
3598195,172490
26244548,7142495
9466865,1343790
596260,62012
27245997,13965390
977145,33505
62158,34946
8167094,509
13510645,2898479
10428803,1598076
7841511,28375
24500775,7055100
201146,8722
16127238,6561195
12084278,5054179
68218,14190
18017,7963
40923,23013
118141,68509
99955,57639
28020254,5769238
20443356,8605
179391,104514
208123,169869
208123,121789
2856645,80760
825828,28375
20573324,7777382
18935386,4882127
2857776,7941
79929,3187882
37076222,7327341
2391128,1068756
8175807,2040815
10148340,82570
30152,3601
20630331,7792877
516074,2966348
22588093,3431194
13547258,245368
77810,44085
7497552,1415543
20809,228
209966,12772
295961,19706
1064084,29974
13228177,171132
21825761,4439177
73934,28083
160939,23924
17290655,266470
18008076,6565151
10772961,4712387
9475,6206
219563,128454
15781725,6454131
99713,29970
10429033,119376
7155145,1791
181428,105764
38736,18062
45882,516921
815716,68
2141233,1401
174879,102062
12922364,119376
2881823,114752
2306829,387136
13221769,2897172
149059,7779
1022794,10318
229132,81338
121406,29182
12997592,4893411
12951123,4586597
10345642,2891503
21525988,196561
6609744,2172337
745308,114722
1436901,7723
662639,8659
17708622,7026053
198175,80134
17384523,5765468
4422777,1355145
427078,71878
213577,107072
27083865,7105545
395220,18486
2347881,3583
624838,52609
6599093,2980337
130219,44709
6606456,49538
7903851,4125517
7179686,1628012
6135633,33502
94317,54194
13323203,8605
1009886,136075
765654,198837
308251,91589
12680986,3228055
6862664,3075526
22693182,6452053
18043759,6885143
300946,38954
8124176,3513223
7926,5323
11929939,3965895
2248164,1015012
9788080,4483963
132913,14558
425174,397
946899,52609
4570667,184987
13326422,45115
127810,73340
462685,259488
102459,10182
13066,8178
163465,1949
1620912,1441
18756982,6540645
28251377,22414
49458,7906
40465,16903
644990,17564
7303068,168090
90574,52047
352724,202269
6534132,70868
233712,19928
604117,51724
61449,5124
9858488,47312
15726371,928415
107430,21163
16094450,90825
22543639,1731936
7456034,63983
9917925,594951
7893098,3431863
1828067,835348
26085,14610
367689,42211
335090,57108
12999514,4951964
13350061,8789
57950,23001
17878717,7074846
25372801,4918514
1184484,577199
8660468,3051260
768313,19051
228696,5989
256279,1417512
254262,148577
1289617,101131
22586926,5784542
16248078,29085
42778691,18616370
72543,2003542
15765529,410993
3004197,122371
13484226,5752810
8088201,17082
6407014,104017
513617,285453
10485751,1310735
6452798,380
23198876,7795802
9643469,287923
284295,162930
12363622,4605557
245705,1255971
21411062,8034143
6438710,16810
699654,858
640777,31468
275833,4619485
213026,22042
278701,129470
274053,130704
20891547,7875736
2281814,35022
5158,3501
402026,49420
25663717,14056202
4702458,26839
13153963,6214
3050104,27847
207313,6523516
394724,61659
12274,5217
221626,68912
706011,30860
68485,11889
35068612,1212001
227350,43554
270490,53193
11737387,849723
253153,147857
1114559,25133
218215,76408
1150987,9756
17869239,6432984
632753,58124
185117,107891
18242939,7190350
25311189,8635258
28363972,3041690
2086132,11646
8379666,402788
20931902,6474204
67140,37848
142849,17693
1228628,32278
220937,51422
31538647,1077326
21936809,7142445
36050260,16779020
3147367,3041
458419,241807
18475593,1074989
22055280,7086094
505064,65471
103758,59975
89208,51209
6462,1483
1355595,90075
330264,54427
6947949,3105432
12761827,5130089
7107515,127875
137599,12090
17332243,90780
680170,33952
402401,126453
18350989,4760403
797192,7311870
15997064,6522690
13495219,5757476
302983,8056299
156703,90669
22609364,4747988
99826,29437
56067,21387
79936,18540
151926,4000
11364074,4096668
193659,112892
17615896,6996431
93840,6263
808853,6608
16593375,6740729
15702859,1106214
6950451,33952
9640626,852078
23848452,4175419
21913812,419
972193,172931
781844,1506
96337,55397
6899530,48436
130881,75375
243854,14454
11231226,2013872
10637739,627156
8428110,28572
22522296,18341
22749804,61173
22450742,3329076
2,1077326
2657,1825
1885,1265
320,13450
19063,11466
170448,3706
11127,1069006
27494,1438
18405,11081
11870085,1406384
386162,4
5297,3565
370493,435477
6185,4191
968,630
929,614
24213,8164
10210,1036615
24280,13661
4667024,1943477
13079982,1630
7624,306
7144,3137322
4671,3190
375802,589
256683,150038
8127,5350
24178,988142
157993,1020792
18619684,498072
117833,3873
890,585
17245,6988
5129,3487
70401,1742
21787,12521
5107,819789
2998,2041
128029,569
28187,15872
10266883,4593149
33574273,106
13496,346732
2956,1244
12232938,316
19543,4489
231804,762707
1381,903
4214,811
32487617,127642
1953,239579
43641,24556
7604,5152
4981,2778055
10964,3617
35031085,11139
38447,3472
3636,2493
168668,3167
5043,3447
149267,3389
3590,2448
76620,7717
332613,7285
6514,4379
15823480,128382
10917,7128
1934,1315
343,39402
2429135,706255
39988,4273
6288,4178
17899948,2001717
14891,2327917
40961427,3706
4934,3137322
252577,3347
23919,4624490
7244,3541
52036,1113469
119322,3618
3836,4037220
49552,957894
662,432
2165,1455
5,1077326
99107,81466
43763,7577
153747,1624
4989,626222
37435,4711
16299,123715
2187,1467
1,1077326
186074,108424
24583,1244
113436,8349
36576608,11072
485894,5223
99561,1406384
1232,815
7008041,3125711
1618,1050
4948,3362
6900,2331
9717,6343
119073,1730
10365,6810
12296,7799
22034,12605
38709,6569
168642,431149
36236124,2546
3431,2331
113946,61105
6339664,2876763
256008,1055
100915,1069006
472331,3961
114345,5300
4556058,15872
6656,5031312
34268,5255014
355697,4116
9712,13450
2802316,137902
35545737,2345
3412,4917067
11735983,4039811
5907,656983
13,4
92303,3565
19501,11679
6867,2408
37415,15151
7190,4785
236093,3242
32929,18479
7896527,3433047
7784,61105
5996153,137902
32261,15905
1078,704
4900,3345
2547,6466154
2120932,15872
40605251,4841825
7763,5246
28186,15872
1852,1240
71728,16904
402093,6417
2175,1461
378,214
40940121,1949
191139,61105
7938275,153394
6186357,348878
338798,5144
27712,15619
295,854076
40611463,861
10818853,4725841
2696,1838
7069,3075
10799,1455
58696,239579
29844228,569269
37442,7025
4588,2617
37470,9987
375013,6900
3008,2041
17250,8120
18116,3618
853510,123715
39999,7195
6527740,137902
40604658,5194
9361589,4370565
514811,286014
310612,3049
6149,3534
3876,1455
17690,5223
144974,83846
10507293,2987125
10025305,150038
6148028,153394
9777,6134
12691,8002
561909,102203
5659,3843
6068551,1330292
6752378,150038
23807,12455
5203,3505
4069,2782
11275,3354
24337,13677
480204,9057
10975,3535
546018,17434
40495148,1285555
40874325,15481463
7745,5237
30183,17015
36381037,4684322
39832183,1194527
24812,13778
9328,2238
41044096,4999
350,205
43545,426944
6294,4260
4502877,941441
6892870,706255
30236962,5918
11505797,4464118
12996,947
6442769,1406384
12505,3137322
29044,8719
227711,3505
1845,1235
3236307,1373880
28881,16218
46787,26242
48855,3720
28194,15873
16981,7508
188572,2448
19380,5754446
15997,9876
19288043,2383
40440,22665
133518,2330
4687,3075
2493,880695
29579,16667
93,49
37732,12942
4929,3354
10959,1388082
16902,10264
8755776,150038
1215032,108424
58345,5132
228560,7565
16068905,4208569
16735,6942
6334,4280
9375,6125
301082,17061
8921,2448
44186,24824
37781,8051
19089,173
227443,3090
310259,6039100
14942,6765
65605,1069006
122,63
47281,2493
21,7
36402034,4764
7260188,153394
15745753,4208569
3685,2530
7588,5144
6001011,2747995
18710190,4039811
7733,1831
4374400,295178
5826,7136914
28676,2751
9275658,4342215
17347634,281810
14905,1265
10920,7130
43035,1240
7235533,38550
13536860,4725841
32620332,6572605
6304335,2895706
45978,8349
16631,1113469
6952,4694
84981,1954
11387515,4859212
2866718,17015
5148,3496
77013,3535
12020927,4011131
228665,6252
15195,5117
18460392,45592
3985,2715
60748,1881
2248573,8349
22232,12696
10576365,2973783
67896,2622245
5526,2345
76778,1630
629,401
12578077,4476934
11713,4030
6400090,2345
6759,4339
17150,881203
49628,6538289
2932,2007
10429045,4637539
130440,7902
4406,585
30597,13661
15645,5031312
251688,431149
4980,2778055
31685789,23613
6319,4273
862041,1077326
22463,12793
3975774,200317
1202,798
5211,3539
12898,8120
136116,2893961
41637836,3618
11989,957894
12220,7751
51496,854076
28862,16201
386187,4952
40873273,713
14706,285217
1249630,6913270
6936382,3095893
10644930,3389
13152,3780
9460487,3046613
13497,346732
7735333,1304470
43448,1353301
7354,1262010
15717943,5430144
8664353,30913
14201,8842
285092,2929
11324204,286014
249747,10896
10956,1467
101299,2894
19302,410653
18143977,28186
33600,18907
53835,16
17716,1433597
6411961,630
11422,6492
1656001,941441
11012,5144
256566,2617
137791,3489
3257136,1899600
10664113,346732
18114322,585
59716,6765
656,128382
41804,16667
41681,23510
690926,941441
3087,86404
17167166,3433047
13214,3503
77142,1873
18635016,2987125
18765,3012988
34521870,16857084
10987,3617
9293020,4346642
30289,879
20613470,3433047
179780,104728
16101128,3377941
156538,1413437
5797,3953
43889,3441
30933,11315
14743,1194
112204,7440
3682,2526
11901,7577
77295,21135
8909,880695
20448515,19823
2800905,7581
8908,5791
3777732,150038
12000020,4841310
51606,29068
6150,3527
1421990,669810
49436,27837
47401,9432
4268157,274533
5890,4012
960,630
197084,13898
51737,2987
8667848,3849415
135836,5687
32049,17623
420282,9685
556602,305400
40611328,10330
29908754,4346642
2299110,4430
12749,233619
305234,175855
11408650,4126827
1898,1235
16248068,2987125
366522,7116
7747374,3380908
4009,819789
92307,6191
41014505,47499
56728,2737
22328546,7074943
3591262,93353
179064,49177
18512,656983
92517,7751
77767,5300
518848,8347
40611510,287960
31122,6208
11899,1432
13188676,4637539
29127,1067608
8337,5300
5527,3736
2156,1265
40593473,7782976
78411,36746
15638,670859
77566,2687
5326,239579
16143347,173491
17675462,1330292
27003,4432
902,10074
7090447,15872
35729,20248
7723542,327737
227571,13591
10534,1771
17333223,8719
23522,13263
25480342,370361
60510,445303
52529,29655
17125,10420
80660,45922
15241,656983
567678,7628
6482837,2936493
7664041,8349
50275,26335
27523,7625163
10441,6876
8492825,295178
121749,1069006
17841,1730
15622,9657
2536134,1599723
3867,2633
374233,155517
78433,3472
7631105,348878
112750,48206
2767,1899
547094,8726
24768,13957
682804,16892
7869,5293
1554,1002
14935,1265
41219,1169504
38311414,9785
6853,2384
13831,8596
18545,293
2203,6281688
3869,1401
14290364,4342215
89717,13388
304027,20248
3388,2313
99300,29527
77197,25307
1617,1049
415,235
10357575,3354
46756,3472
4953,3371
10965,3617
17212231,630
6882,957910
16081272,5437976
14249,3541
852470,56224
452306,3681
3980,2713
29588376,73149
2052,1377
88077,19405
55030,10538
13206828,4684322
3478,2345
73968,15516
35519,20105
2967752,643126
6295,4261
13414446,4342215
7061,4738
27266,15292
14995,9355
76401,43443
85990,49177
12914,919
33507,696805
11250317,176372
8953,5817
37095,20849
13104080,4637539
53496,11633
292408,157779
40024,27779
6325285,298438
6718608,3024821
3109,2121
3805,2578
5098079,20248
6440,4345
41684,6989
6280118,46118
6654313,1330292
13872,8622
32768522,4208569
42697,19708
17961,500
357664,13663
164154,6025722
821611,7275
11507,7385
22557272,1063732
248596,1630
21853621,54493
4865,3317
6050298,48206
264,159
7864437,348878
8852,947
2153405,978484
6690798,45315
29059,2546
34497,1654
57891,32595
152380,6872556
426504,500
5391115,7581
7728,1002
6137154,1373880
16640,285217
15839976,6474348
12751687,2876763
396266,36346
16690,205
248704,11672
7488244,3290920
40389231,52627
23316548,20411
34484,1654
48328,27069
9673436,38120
298275,1466
10140661,4562483
186190,77004
15745950,4464118
13928,8649
78983,4820
13139,3780
334176,4007
3407877,615274
29946,16904
373755,3535
83674,28024
36072,1538
8709523,137902
1241,822
6917952,17015
15749186,151371
12395,7869
21671,10289
24800,13974
307791,2347
270730,2821144
21686,10289
35879889,11237
7445,3275
46945,26335
19691,3892
497199,13275
321552,12833
368916,58918
162898,1244
22881898,9876016
9791,7
3099787,50873
334123,33467
12926063,5687
4631,1455
2666,3083854
16056408,4826501
5168,3510
2731276,982213
44652,25052
10194157,4575289
41424,5339
9014,5858
38180,21477
7437,4462369
16729,6942
10916,7128
17728,16
310459,26946
395871,50873
976,630
42038,947
84136,4430
22205,2987
2702704,48206
18045891,2383
13047090,4476934
11918,7581
1591,1011
76171,43298
2233407,17061
5056084,2096360
23878688,622
19547856,7579036
16328,123715
297673,55215
2122,432
6192,4128
732562,11525
7996,5329
32075671,15049422
13262783,11664
527756,16747
51893,1938
216363,4764
30659,17212
35133922,16121977
5287473,2261547
43483262,18294819
29999,16927
773951,89552
60400,34049
23692271,395812
5664985,2987
544891,79589
30264,17054
10222,1040250
28251250,233
47021,947
19405702,286014
1430,566
5139,3490
45195,86404
124509,369288
37793,2730977
68429,38550
1371,903
7600924,599916
12985,947
1240662,20248
5359,721
8235178,4018722
50,18
6259,4229
23848559,5272674
38296,9121
7402393,3041100
29797,16244
242006,3058
7230309,3200239
18243700,3433047
24113,3034502
943402,479779
13651,874602
581811,22485
7937462,941441
47212,10746
2722413,1192311
11557,5244478
27822,16070
21484,9020
8913370,25334
89724,13388
31338,7577
30043,16943
407429,27318
12557,5246
243705,10039
105992,28828
17309,5544
7137775,274533
7669,5194
29209,11728
460548,13898
40605329,47672
9809,155517
40490167,5117
35743,749461
5174,3515
249,147
14817,4764
28195,15873
153008,9237
22055262,7168230
77163,3536
53639,5668
693208,4174
12180581,3486415
13644052,4476934
107301,21477
18692431,7353006
991197,6238
6642715,6542440
51799,29227
32822135,6994378
9736930,4470653
6493208,2940640
32829,696805
16181775,1895943
187020,7844
12948,159
3228917,1439
91661,6760
67920,38301
269322,4624490
7042,4739
16070903,4872191
23878,13450
530965,36332
126232,59542
13643567,4126827
32499,721
35220,19879
232576,2560
16115612,569
107291,3389
4965,211268
15505346,5193034
40881621,7816
11594257,4637369
3698,2533
944073,276660
13103,8203
162085,93970
14662,1481537
39058,22018
12658,7995
42933,6417
11573,3389
19494,1411964
25354,5599
1162022,47104
17402605,27100
7778981,696372
203220,13847
11808950,4279785
40034669,18002918
15842441,4372391
17314430,699143
12172,7732
17340050,5430144
13539044,1251730
3711,2522
38619,21748
46677,3080
38980,11654
7842288,2895706
337113,8249
1158967,566874
1715,1127
68210,7491
76334,4493
6408862,2903247
479309,17065
34053,6989
152519,4369397
56034,10039
130580,75091
2612,1439
233649,6252
493456,13957
13376,8360
76527,22796
16255,10022
2321296,175855
46306,6378
538845,25619
4952,3371
1971304,120401
7315573,3447
7849341,3097905
68494,33918
30672,17219
175675,12584
827,545
42603,16652
4921,3352
767680,87184
41899,57983
3428935,1405152
227651,14617
18774964,6485178
95558,10991
389627,221559
429138,4043
44659,8732
42156,13370
29641,2533
36578942,3222554
82192,15590
27323,15328
10194514,4575371
2364284,5835922
4070493,345630
13639050,4562483
43015,24189
23513349,8075577
10204213,364872
18452,11121
213753,1318
21348,12452
23164983,3046613
321645,53574
15575,9629
95617,6492
4894,3340
5821978,151371
48464,22694
36510196,4763
15731779,19823
7572,197
27220736,3319233
824508,56977
284440,165168
25701594,7233168
7905092,2578
16160797,383606
2479827,8349
5166,3509
21611,12476
68783,4376
9915,2751
15812814,1304470
32585,18317
33724,6160
50365,28345
112537,7779
27208,15248
6708,4493
12432220,3267859
6547187,669810
27252,44605
7742,5234
30186948,399
160149,9494
43933,24689
19117,410680
49540,1288026
4447622,1857564
38210,570218
431,296961
15858248,3379564
31434883,14558709
331920,12950
714902,172977
12543,7113
540020,36714
35642518,15015247
6479550,21748
69136,38951
71865,28756
13628209,5434809
89959,1048676
1379961,211268
28381,232932
20758105,370361
3128411,40563
6431790,3780
78129,5091
22918050,2987125
9961796,3095893
16527,2238
9822,6412
5367,3619
40603587,38569
35167685,1429989
28249,15890
11650,463
43330,9068
139986,32279
159178,5768
32071,17623
38787,21778
11559200,3849415
24983,14032
8492319,20248
15842439,1302285
6138,4012
42986,9020
318431,367338
12657,7995
5130,3487
37380,3506
15753740,7128
18333130,6542656
607639,5684
7719245,3027554
10073506,1411964
2373,1612
56495,711
104089,60177
53022,29963
13033,8166
61666,10538
6448470,89439
9418327,4385839
3054684,1192311
57913,5752454
25899336,14031444
43945,463
1472878,54493
476543,48192
568236,137261
18749,11291
12262741,155717
1097,380
61975,26
20803953,7139136
2517,1728
8428064,2261547
8659601,3380908
40940649,8726
11084145,7111
7091488,17061
33609,18930
8600,5571
752900,973
58922,18479
2241059,2821144
27333,15332
6931356,3095919
12853168,5050207
17851885,7064545
36809135,7043934
40409718,13275
6381205,2891665
12321,1938
141828,15959
27883214,14137787
15796700,11291
7544603,298438
47953,26897
390711,6417
22544764,8730
30119,435477
20454107,19697
9593913,2936493
6587387,40563
781787,7215049
3432478,1443712
11561469,4907787
704043,375626
12930,2493
61179,12534
17623975,295178
13615,5502079
12083,7680
433567,3093075
51428,2526
7603,5151
1274,848
16046121,6540025
11925514,52320
4692,2934
70241,7010931
63032,72039
6174,4187
161744,57639
5941033,14080
12294652,4660036
6101718,142270
27833670,442240
40159,22542
20170404,2786093
69571,600
7198988,200317
106264,29182
10746542,1462
89723,13388
20821111,4342215
3273,2226
59263,33467
92364,3447
30474,7084
161099,93351
140963,881203
18796,233619
19581,6941
13453029,3064305
80890,19405
26216087,33472
32439,9355
43369,3956
77661,44023
80176,45645
6050678,13957
26004546,4251995
16069030,1238111
359375,32637
13326831,4027380
13600318,4372391
347852,3061
12558285,5186274
17910048,6949698
62031,34878
32650,15905
77773,14032
1278752,615274
448873,22542
1268479,38550
27037,6819578
7129598,3165706
7664334,3351454
45100,25307
18798983,4600197
6091075,4
178476,71688
1499952,30095
10757833,2895706
16113791,4601855
7510368,1808111
35231,6252
55403,3098
350684,9885
234184,3441
15784909,5430144
35959740,176372
13927,8649
18297707,6551005
16155612,6420295
12875258,5274234
9565548,6914204
639864,14650
9508678,2918488
316845,426944
2986865,88685
3754016,1370283
13836,8596
767171,13360
22557520,3927354
11367726,218843
6596,4402
248482,49177
14384,4428
2161733,981834
457264,5548
143534,8993
27237358,5829056
53447,5775606
271199,26306
332775,190887
15055,9399
7442,3083854
9572203,904719
84151,4430
17910124,7086094
6801582,2096360
544424,274533
13145,3780
6919272,298438
6574102,56224
38169,21475
139253,13234
15981894,6519108
13612739,5174152
8088,5339
92780,53259
12468,7927
393146,32401
24780,8924
187811,11654
34511,1654
31072,17439
30274,9550
96358,3961
93575,8734
136782,32590
22293224,7754966
34507,1654
7670,5194
659469,28709
6261522,2755160
40102,1439
15729539,88506
14748,9212
823,545
1661957,767547
13615258,4039811
