id_livre,id_award,date
20880952,270,2015-01-01
21520185,270,2014-01-01
23456237,270,2015-01-01
22325661,270,2015-01-01
40605223,271,2016-01-01
27161821,271,2015-01-01
31944708,271,2017-01-01
19161835,271,2014-01-01
28449257,271,2016-01-01
18498558,271,2014-01-01
5263374,271,2009-01-01
31815310,272,2016-01-01
15818357,273,2014-01-01
35425827,274,2019-01-01
46004545,274,2019-01-01
38139409,274,2019-01-01
6390031,275,2010-01-01
147908,275,1987-01-01
1705697,275,2009-01-01
21349764,275,2013-01-01
16248246,275,2014-01-01
585576,275,1981-01-01
7171748,275,2011-01-01
552357,275,1980-01-01
1967633,276,2011-01-01
1804074,276,2011-01-01
2696181,276,2011-01-01
1962363,276,2011-01-01
1128364,276,2011-01-01
2210839,276,2011-01-01
17402605,276,2011-01-01
2049993,276,2011-01-01
1629601,276,2011-01-01
1809175,276,2011-01-01
3276072,276,2011-01-01
332624,276,2011-01-01
7023148,277,2011-01-01
51243,277,2007-01-01
7023148,278,2010-01-01
7268995,278,2010-01-01
9473008,278,2010-01-01
165856,279,2005-01-01
40864841,279,2020-01-01
22552026,279,2018-01-01
13642663,279,2014-01-01
311840,279,2001-01-01
476875,279,2007-01-01
169762,279,2007-01-01
9817161,279,2000-01-01
25255576,279,2017-01-01
36260155,279,2019-01-01
790289,279,2000-01-01
4583614,279,2010-01-01
22597784,279,2007-01-01
331711,279,2003-01-01
20939738,279,2007-01-01
497819,279,2006-01-01
19063,279,2007-01-01
39280444,279,2000-01-01
15745753,279,2016-01-01
12000020,279,2016-01-01
49750,279,2007-01-01
19057,279,2006-01-01
32075671,279,2018-01-01
6408862,279,2011-01-01
13376,279,2003-01-01
10626594,279,2012-01-01
11925514,279,2016-01-01
28954189,279,2017-01-01
64481,279,2004-01-01
28449207,279,2018-01-01
2855034,279,2009-01-01
28763485,279,2017-01-01
402013,279,2001-01-01
6665671,279,2011-01-01
8407173,279,2012-01-01
10798418,279,2012-01-01
6647312,279,2011-01-01
6457229,279,2010-01-01
428042,279,2005-01-01
1629601,279,2009-01-01
18465566,279,2015-01-01
24271,279,2000-01-01
18079719,279,2015-01-01
15798757,279,2016-01-01
2662169,279,2009-01-01
253106,279,2004-01-01
165856,280,2005-01-01
170529,280,2002-01-01
683406,280,2008-01-01
123106,280,2008-01-01
577184,280,2003-01-01
45432,280,2005-01-01
1427459,280,2002-01-01
393715,280,2004-01-01
41865,280,2006-01-01
99561,280,2006-01-01
2213661,280,2009-01-01
22232,280,2001-01-01
22205,280,2003-01-01
693208,280,2008-01-01
13376,280,2003-01-01
5152478,280,2010-01-01
816953,280,1999-01-01
13986,280,1988-01-01
104378,280,2000-01-01
161887,280,2004-01-01
186103,280,2006-01-01
6457229,280,2010-01-01
243229,280,2001-01-01
410615,280,2004-01-01
139418,280,1991-01-01
182332,280,2005-01-01
89755,280,1998-01-01
253106,280,2004-01-01
11680603,281,2005-01-01
27297,282,2015-01-01
53981,282,2010-01-01
235141,282,2005-01-01
21,282,2006-01-01
23692271,282,2017-01-01
14404,283,1988-01-01
6428155,283,1989-01-01
49488,283,2001-01-01
244102,283,2002-01-01
104106,283,1987-01-01
456773,283,2006-01-01
12406892,283,2009-01-01
2429135,283,2009-01-01
40605285,283,2010-01-01
2459785,283,2008-01-01
6534,283,1991-01-01
462033,283,2004-01-01
113002,283,2003-01-01
14404,284,1988-01-01
113255,284,1998-01-01
23264870,284,2016-01-01
301082,284,2002-01-01
43928,284,1996-01-01
14404,285,1988-01-01
910152,285,2008-01-01
372385,285,1998-01-01
14404,286,1988-01-01
167040,286,2007-01-01
38330854,286,2019-01-01
41701,286,1974-01-01
363397,286,1979-01-01
380558,286,1978-01-01
31287352,286,2018-01-01
29904287,286,2017-01-01
13596166,286,2014-01-01
43928,286,1996-01-01
13062235,287,2013-01-01
22447885,287,2015-01-01
6721437,287,2010-01-01
11758226,287,2012-01-01
8126204,287,2012-01-01
13562054,287,2009-01-01
15726780,287,2013-01-01
6034422,287,2009-01-01
9666241,287,2012-01-01
12165882,287,2012-01-01
18270646,287,2014-01-01
18480662,287,2014-01-01
6777771,287,2008-01-01
16031620,287,2014-01-01
6219415,287,2009-01-01
12351695,288,2011-01-01
13069261,288,2014-01-01
15874968,288,2012-01-01
6050822,288,2010-01-01
12351695,289,2012-01-01
70897,289,1994-01-01
18375774,289,2014-01-01
6731958,289,2008-01-01
184834,289,2005-01-01
40189,289,1995-01-01
77203,289,2006-01-01
6288,289,2009-01-01
1232,289,2005-01-01
4588,289,2007-01-01
29044,289,1994-01-01
10959,289,1996-01-01
101299,289,1997-01-01
21671,289,2003-01-01
61264,289,1998-01-01
9850443,289,2013-01-01
71458,289,2000-01-01
125502,289,2004-01-01
823134,289,2002-01-01
533465,289,2001-01-01
4329619,289,2010-01-01
12351695,290,2011-01-01
953560,290,2000-01-01
12351695,291,2012-01-01
867162,291,1998-01-01
13513136,291,1993-01-01
13404803,291,2013-01-01
4667024,291,2011-01-01
18144590,291,1995-01-01
58801,291,1988-01-01
12351695,292,2011-01-01
12351695,293,2012-01-01
14624906,294,2012-01-01
18719277,294,2011-01-01
15721334,294,2012-01-01
6688121,294,2010-01-01
6344897,295,2012-01-01
6344897,296,2012-01-01
108347,296,2002-01-01
15581,296,2001-01-01
9242236,297,2012-01-01
1320279,297,2007-01-01
270872,297,2012-01-01
3920295,297,2008-01-01
13356671,297,2012-01-01
13392817,297,2011-01-01
7486255,297,2010-01-01
10813139,297,2011-01-01
13543100,297,2011-01-01
7090627,297,2012-01-01
12384322,297,2012-01-01
12254379,297,2011-01-01
15811554,297,2012-01-01
9242236,298,2011-01-01
9242236,299,2014-01-01
15815364,299,2014-01-01
13392817,299,2013-01-01
11787752,299,2013-01-01
13543100,299,2013-01-01
12180248,300,2013-01-01
12180248,301,2015-01-01
37190,301,2006-01-01
16054808,301,2015-01-01
80674,301,1983-01-01
12180248,302,2012-01-01
30223025,302,2018-01-01
18298890,302,2015-01-01
12392681,302,2012-01-01
13056868,302,2012-01-01
6321845,302,2009-01-01
9711714,302,2011-01-01
8299165,302,2011-01-01
36222611,302,2018-01-01
229033,302,2007-01-01
170136,302,2007-01-01
7507944,302,2011-01-01
17453303,302,2014-01-01
8884616,302,2012-01-01
11544476,302,2013-01-01
23282249,302,2015-01-01
18068907,302,2015-01-01
13455485,302,2012-01-01
12154335,302,2012-01-01
3236307,302,2008-01-01
7260188,302,2010-01-01
8490112,302,2011-01-01
13262783,302,2012-01-01
213753,302,2006-01-01
7728889,302,2012-01-01
40159,302,2006-01-01
6050678,302,2009-01-01
19549841,302,2012-01-01
5310515,302,2009-01-01
18166936,302,2014-01-01
2133795,302,2008-01-01
1902241,302,2008-01-01
12813630,302,2013-01-01
186103,302,2006-01-01
10429092,302,2011-01-01
19351043,302,2015-01-01
6472451,302,2009-01-01
6087756,302,2010-01-01
24767,302,2006-01-01
7826116,302,2010-01-01
7095831,302,2010-01-01
3817859,302,2009-01-01
6527841,302,2010-01-01
1194366,302,2007-01-01
28110852,302,2016-01-01
8843789,302,2011-01-01
18309803,302,2014-01-01
18806240,302,2015-01-01
12180248,303,2012-01-01
44184,304,2000-01-01
987756,304,2003-01-01
11451112,304,2013-01-01
463780,304,2002-01-01
12162432,304,2012-01-01
99561,304,2006-01-01
20820994,304,2015-01-01
1162022,304,2009-01-01
6512140,304,2010-01-01
8563789,304,2012-01-01
161426,304,2005-01-01
118944,304,2007-01-01
28243032,304,2018-01-01
7095831,304,2011-01-01
10836471,304,2014-01-01
709054,304,2008-01-01
33294200,304,2019-01-01
18806240,304,2016-01-01
44184,305,2000-01-01
18263725,305,2015-01-01
17346698,305,2014-01-01
481912,305,2005-01-01
266666,305,2008-01-01
7118768,305,2011-01-01
266663,305,2004-01-01
93598,305,2002-01-01
13588082,305,2013-01-01
13214,305,1971-01-01
310459,305,1977-01-01
108077,305,1996-01-01
44184,306,1999-01-01
296384,306,1968-01-01
17261194,306,2014-01-01
2250457,306,1971-01-01
517344,306,2007-01-01
6111016,306,1973-01-01
23615709,306,2016-01-01
18812101,306,1993-01-01
876034,306,1976-01-01
10963,306,1977-01-01
2938387,306,1969-01-01
28251377,306,2017-01-01
1246273,306,1970-01-01
3636,306,1993-01-01
310459,306,1977-01-01
9822,306,1971-01-01
11925514,306,2012-01-01
128092,306,1969-01-01
169756,306,2003-01-01
91247,306,1978-01-01
44184,307,1999-01-01
133775,307,1996-01-01
6609764,307,2010-01-01
428035,307,2005-01-01
25937866,307,2016-01-01
8299165,307,2011-01-01
159666,307,1999-01-01
13170021,307,2012-01-01
16030663,307,2013-01-01
9817161,307,1999-01-01
764861,307,2007-01-01
28954126,307,2016-01-01
29010395,307,2017-01-01
17261194,307,2013-01-01
28449045,307,2016-01-01
260941,307,1998-01-01
152643,307,2003-01-01
463780,307,2001-01-01
39963,307,1998-01-01
93598,307,2001-01-01
37822650,307,2018-01-01
6407014,307,2009-01-01
39280444,307,1999-01-01
9673436,307,2007-01-01
28763485,307,2016-01-01
201114,307,2006-01-01
9165406,307,2011-01-01
118944,307,2006-01-01
2768169,307,2008-01-01
3798703,307,2008-01-01
1629601,307,2008-01-01
37187,307,2001-01-01
7095831,307,2010-01-01
169756,307,2002-01-01
316445,307,2004-01-01
18049084,307,2014-01-01
6369113,307,2009-01-01
110535,307,2006-01-01
3002300,307,2008-01-01
33906,307,2007-01-01
24767508,308,2017-01-01
34213608,308,2017-01-01
33016249,308,2017-01-01
21251323,308,2014-01-01
28789711,308,2015-01-01
13244988,308,2012-01-01
22557272,308,2015-01-01
22822858,308,2015-01-01
29056083,308,2016-01-01
25899336,308,2016-01-01
35036409,308,2015-01-01
15790842,308,2013-01-01
24817626,308,2015-01-01
13507212,308,2012-01-01
17905709,308,2014-01-01
25733573,308,2015-01-01
29906980,308,2017-01-01
18736925,308,2014-01-01
18803640,308,2014-01-01
18143905,308,2014-01-01
17350491,309,2017-01-01
3453791,309,2009-01-01
14432989,309,2013-01-01
17453303,309,2016-01-01
23302416,309,2012-01-01
99561,309,2014-01-01
16068905,309,2014-01-01
15745753,309,2013-01-01
11387515,309,2012-01-01
6482837,309,2010-01-01
20820994,309,2015-01-01
32768522,309,2016-01-01
13262783,309,2012-01-01
5152478,309,2010-01-01
714902,309,2009-01-01
248484,309,2010-01-01
28763485,309,2017-01-01
17237214,309,2016-01-01
954674,309,2011-01-01
18081809,309,2015-01-01
2049993,309,2009-01-01
10798418,309,2013-01-01
9415951,309,2011-01-01
22910900,309,2016-01-01
3798703,309,2014-01-01
18079527,309,2015-01-01
31194576,309,2017-01-01
30841984,310,2018-01-01
25030631,310,2016-01-01
15790883,310,2014-01-01
15750692,310,2013-01-01
30841984,311,2017-01-01
17910124,311,2014-01-01
25489134,311,2017-01-01
22864842,311,2014-01-01
30841984,312,2017-01-01
41952489,312,2019-01-01
17910124,312,2014-01-01
35068705,312,2018-01-01
15790883,312,2013-01-01
23444482,312,2015-01-01
26118426,312,2016-01-01
30841984,313,2017-01-01
43521657,313,2019-01-01
41961994,313,2019-01-01
34726469,313,2018-01-01
37522397,313,2017-01-01
33574161,313,2018-01-01
34219880,313,2018-01-01
25489134,313,2017-01-01
35068705,313,2018-01-01
44107480,314,2020-01-01
44107480,315,2020-01-01
108051,316,2002-01-01
147210,316,2003-01-01
3284192,316,2011-01-01
25003696,316,2001-01-01
55020,316,2004-01-01
54077,316,2000-01-01
153747,316,2006-01-01
6,316,2001-01-01
11650,316,1998-01-01
9531,316,2007-01-01
815234,317,1984-01-01
815234,318,1987-01-01
16101018,318,2016-01-01
20821299,318,2018-01-01
257070,318,1983-01-01
147732,318,1982-01-01
137045,318,2003-01-01
767680,318,1988-01-01
786256,318,1996-01-01
170529,319,2004-01-01
123106,319,2010-01-01
790319,319,2009-01-01
2011854,319,2011-01-01
1248692,319,2011-01-01
1962363,319,2009-01-01
4745993,319,2009-01-01
339339,319,2009-01-01
257800,319,2010-01-01
251991,319,2005-01-01
1722423,319,2010-01-01
2248164,319,2011-01-01
256683,319,2010-01-01
24770,319,2008-01-01
4374400,319,2011-01-01
22232,319,2003-01-01
452306,319,2004-01-01
22205,319,2005-01-01
693208,319,2010-01-01
187812,319,2009-01-01
1661957,319,2010-01-01
213647,319,2009-01-01
201114,319,2009-01-01
3697927,319,2011-01-01
1902241,319,2010-01-01
3374819,319,2011-01-01
82436,319,2002-01-01
317282,319,2010-01-01
1629601,319,2011-01-01
1189878,319,2011-01-01
16178,319,2009-01-01
3700085,319,2011-01-01
2153427,319,2011-01-01
2169506,319,2011-01-01
253106,319,2006-01-01
389535,319,2004-01-01
110535,319,2009-01-01
170529,320,2006-01-01
615359,320,2011-01-01
65053,320,2007-01-01
279642,320,2001-01-01
570633,320,1997-01-01
141372,320,1998-01-01
9692846,320,2009-01-01
28187,320,2009-01-01
113436,320,2008-01-01
40604658,320,1995-01-01
24337,320,2000-01-01
22232,320,2003-01-01
452306,320,2004-01-01
50,320,1990-01-01
136782,320,2005-01-01
121807,320,2002-01-01
143555,320,1985-01-01
19469,320,1993-01-01
1380834,321,1947-01-01
615359,322,2010-01-01
12384984,322,2013-01-01
15790886,322,2013-01-01
7719248,322,2011-01-01
10256072,322,2008-01-01
11503582,322,2012-01-01
7739858,322,2009-01-01
2418888,322,2009-01-01
7507889,322,2011-01-01
11544476,322,2014-01-01
18284906,322,2014-01-01
22596008,322,2009-01-01
6442769,322,2009-01-01
16068905,322,2015-01-01
4374400,322,2009-01-01
9275658,322,2012-01-01
8490112,322,2012-01-01
6936382,322,2011-01-01
16101128,322,2013-01-01
16143347,322,2015-01-01
25480342,322,2012-01-01
8492825,322,2011-01-01
6567017,322,2010-01-01
13262783,322,2013-01-01
693208,322,2009-01-01
493456,322,2008-01-01
10626594,322,2012-01-01
213753,322,2008-01-01
9961796,322,2012-01-01
7728889,322,2013-01-01
11925514,322,2013-01-01
6050678,322,2010-01-01
18189606,322,2015-01-01
6574102,322,2010-01-01
19549841,322,2014-01-01
12680907,322,2012-01-01
6512140,322,2010-01-01
18079804,322,2015-01-01
7741325,322,2011-01-01
17237214,322,2014-01-01
11861815,322,2014-01-01
13555073,322,2014-01-01
10798418,322,2012-01-01
317282,322,2008-01-01
5982448,322,2009-01-01
1821571,322,2008-01-01
13436373,322,2013-01-01
3700085,322,2011-01-01
28580871,322,2012-01-01
18079527,322,2015-01-01
1251032,322,2008-01-01
18079719,322,2015-01-01
18367581,322,2015-01-01
18049084,322,2015-01-01
4618801,322,2010-01-01
12043771,322,2013-01-01
733111,322,2008-01-01
6658659,323,2009-01-01
309780,323,2007-01-01
874413,323,2008-01-01
1239698,323,2006-01-01
1900124,323,2009-01-01
309773,323,2006-01-01
1527413,323,2006-01-01
803177,323,2007-01-01
2513007,323,2006-01-01
105571,323,2007-01-01
451152,323,2007-01-01
166794,323,2007-01-01
1228406,323,2008-01-01
96509,323,2007-01-01
824435,323,2007-01-01
11459303,323,2007-01-01
2856645,323,2009-01-01
181428,323,2006-01-01
3400813,323,2009-01-01
20758104,323,2009-01-01
107664,323,2007-01-01
723801,323,2006-01-01
6449920,323,2009-01-01
1840934,323,2008-01-01
603911,323,2006-01-01
411527,323,2009-01-01
1999660,323,2009-01-01
196119,323,2006-01-01
357160,323,2007-01-01
297842,323,2007-01-01
6658659,324,2008-01-01
32601841,324,2018-01-01
987756,324,2000-01-01
21936988,324,2015-01-01
388698,324,2001-01-01
6135488,324,2010-01-01
34640668,324,2017-01-01
1059184,324,2004-01-01
2097938,324,2009-01-01
6437016,324,2010-01-01
23346358,324,2015-01-01
8624532,324,2011-01-01
7519285,324,2003-01-01
6594367,324,2009-01-01
495242,324,2008-01-01
13358039,324,2004-01-01
1618,324,2004-01-01
41637836,324,1999-01-01
714902,324,2002-01-01
11925514,324,2012-01-01
24934065,324,2016-01-01
161426,324,2005-01-01
287861,324,2003-01-01
143727,324,2005-01-01
24271,324,1999-01-01
3224378,324,2007-01-01
803120,324,2002-01-01
17839197,324,2014-01-01
411527,324,2008-01-01
196119,324,2006-01-01
45709,324,2008-01-01
406422,325,2006-01-01
1832623,325,2008-01-01
305439,325,2005-01-01
6884938,325,2011-01-01
593152,325,2006-01-01
11106249,326,2011-01-01
11106249,327,2011-01-01
131304,328,2006-01-01
838130,329,2006-01-01
20525628,329,2015-01-01
3710,329,2003-01-01
12848580,329,2004-01-01
16241160,329,2012-01-01
17262155,329,2014-01-01
37477,329,2002-01-01
7334201,329,2011-01-01
4214,329,2003-01-01
6280118,329,2010-01-01
64222,329,2005-01-01
62530,329,2006-01-01
48002,329,2002-01-01
3679,329,2006-01-01
2473454,329,2008-01-01
7146335,329,2010-01-01
1096390,329,2008-01-01
23346757,329,2015-01-01
10710392,330,2013-01-01
12987986,330,2014-01-01
10814693,330,2013-01-01
17332968,330,2015-01-01
13360957,330,2016-01-01
25197374,330,2017-01-01
21822422,330,2016-01-01
11235712,330,2014-01-01
22608738,330,2017-01-01
18691014,330,2016-01-01
9266762,330,2013-01-01
36381037,330,2014-01-01
11614718,330,2013-01-01
18460392,330,2016-01-01
31685789,330,2013-01-01
6936382,330,2013-01-01
8664353,330,2014-01-01
23437156,330,2017-01-01
12000020,330,2015-01-01
16143347,330,2016-01-01
20820994,330,2016-01-01
15749186,330,2016-01-01
10194157,330,2014-01-01
19547856,330,2017-01-01
13262783,330,2014-01-01
27774758,330,2017-01-01
18692431,330,2017-01-01
20821111,330,2016-01-01
7137327,330,2013-01-01
16158542,330,2017-01-01
12813630,330,2015-01-01
10397655,330,2014-01-01
12291438,330,2015-01-01
15793231,330,2015-01-01
18079527,330,2015-01-01
11178225,330,2015-01-01
9644151,330,2014-01-01
18049084,330,2016-01-01
12021559,330,2014-01-01
22749788,330,2017-01-01
7779571,331,2010-01-01
210817,331,2002-01-01
42697,331,1959-01-01
29744,331,1960-01-01
25743,331,1963-01-01
27326,331,1950-01-01
3068,331,1958-01-01
7779571,332,2011-01-01
1699498,332,2011-01-01
11023952,332,2014-01-01
6597855,332,2011-01-01
75518,332,2011-01-01
7779571,333,2011-01-01
270872,333,2013-01-01
7457379,333,2015-01-01
7710236,333,2014-01-01
1243539,333,2010-01-01
6436361,333,2011-01-01
11455485,333,2013-01-01
2763297,333,2008-01-01
7516243,333,2011-01-01
10927555,333,2011-01-01
13513468,333,2012-01-01
10361904,333,2014-01-01
11023952,333,2014-01-01
1337973,333,2009-01-01
37820,333,2006-01-01
771941,333,2008-01-01
6777771,333,2013-01-01
13238290,333,2014-01-01
19161806,333,2009-01-01
13244988,333,2013-01-01
360461,333,2006-01-01
4929,333,2006-01-01
3755250,333,2010-01-01
8574333,333,2012-01-01
12254379,333,2012-01-01
7147831,333,2013-01-01
3240691,333,2010-01-01
432417,333,2007-01-01
47667,333,2007-01-01
3181564,333,2010-01-01
57485,333,2007-01-01
128711,333,2008-01-01
7779571,334,2010-01-01
135158,334,1997-01-01
8526694,334,2011-01-01
24612118,334,2015-01-01
454095,334,1988-01-01
4682558,334,2009-01-01
111126,334,2001-01-01
32920226,334,2017-01-01
56096,334,1983-01-01
77954,334,1980-01-01
58307,334,1991-01-01
527513,334,1991-01-01
29743,334,1977-01-01
18467802,334,2014-01-01
31177,334,1980-01-01
15972,334,2007-01-01
4605,334,1995-01-01
231113,334,1990-01-01
32388712,334,2017-01-01
63657,334,2007-01-01
28440,334,1994-01-01
12398,334,2005-01-01
39298122,334,2004-01-01
42270835,334,2019-01-01
11023952,334,2013-01-01
7123240,334,1981-01-01
948212,334,1978-01-01
76986,334,1984-01-01
409991,334,1990-01-01
895491,334,1999-01-01
13244988,334,2012-01-01
91439,334,1986-01-01
722367,334,1977-01-01
23995336,334,2015-01-01
202897,334,1984-01-01
32097,334,1987-01-01
60737,334,1986-01-01
45794,334,1992-01-01
23001,334,1995-01-01
145117,334,1996-01-01
7552716,334,2011-01-01
6288,334,2006-01-01
52892857,334,1982-01-01
256008,334,1985-01-01
7763,334,1989-01-01
7069,334,1978-01-01
6149,334,1987-01-01
133518,334,1990-01-01
228560,334,1979-01-01
6334,334,2005-01-01
5826,334,2001-01-01
10920,334,1997-01-01
3985,334,2000-01-01
49628,334,2004-01-01
7354,334,1993-01-01
11899,334,1998-01-01
17333223,334,2013-01-01
3805,334,2001-01-01
2666,334,1987-01-01
6192,334,1999-01-01
28251250,334,1985-01-01
3711,334,2000-01-01
4952,334,2006-01-01
7905092,334,2010-01-01
11650,334,1997-01-01
18749,334,2006-01-01
12468,334,1979-01-01
9820,334,1987-01-01
15811545,334,2013-01-01
11761,334,1997-01-01
1736739,334,2008-01-01
11529868,334,2012-01-01
35135343,334,2018-01-01
11206,334,1994-01-01
11437,334,1988-01-01
10964693,334,2011-01-01
11449,334,1983-01-01
139087,334,2004-01-01
2924318,334,2008-01-01
14276,334,1980-01-01
7146335,334,2010-01-01
30688435,334,2017-01-01
400,334,1988-01-01
20893314,334,2014-01-01
776573,334,1981-01-01
12374,334,1995-01-01
28390369,334,2016-01-01
50696,334,1979-01-01
294081,334,1989-01-01
19631,334,1998-01-01
18114449,334,2014-01-01
23012,334,1991-01-01
40090,334,2007-01-01
77699,334,1982-01-01
118345,334,1981-01-01
7779571,335,2011-01-01
12377445,335,2013-01-01
318335,335,2006-01-01
7779571,336,2012-01-01
10964693,336,2013-01-01
3173125,337,2009-01-01
18189462,337,2013-01-01
2161733,337,2008-01-01
8196732,337,2011-01-01
3173125,338,2011-01-01
1408029,338,2003-01-01
4328108,338,2010-01-01
320247,338,2004-01-01
77489,338,2003-01-01
101014,338,1990-01-01
124509,338,1995-01-01
23168277,338,2018-01-01
36064,338,1997-01-01
36058,338,1990-01-01
32502,338,2001-01-01
12384984,339,2013-01-01
12384984,340,2013-01-01
10256072,340,2008-01-01
7327301,340,2011-01-01
11503582,340,2012-01-01
2418888,340,2009-01-01
7507889,340,2011-01-01
22596008,340,2009-01-01
12941351,340,2012-01-01
2767052,340,2009-01-01
11870085,340,2012-01-01
7171637,340,2011-01-01
99561,340,2007-01-01
6068551,340,2010-01-01
6442769,340,2009-01-01
8490112,340,2012-01-01
17675462,340,2013-01-01
25480342,340,2012-01-01
8492825,340,2011-01-01
6567017,340,2010-01-01
693208,340,2009-01-01
6604794,340,2010-01-01
7728889,340,2013-01-01
1314332,340,2008-01-01
11925514,340,2013-01-01
6050678,340,2010-01-01
19549841,340,2014-01-01
6512140,340,2010-01-01
7741325,340,2011-01-01
25373,340,2007-01-01
13555073,340,2014-01-01
10798418,340,2012-01-01
266607,340,2007-01-01
17297487,340,2014-01-01
12043771,340,2013-01-01
733111,340,2008-01-01
9219901,341,2010-01-01
41824023,341,2019-01-01
35133922,341,2018-01-01
25899336,341,2016-01-01
12262741,341,2012-01-01
17851885,341,2013-01-01
22886113,341,2015-01-01
17675031,341,2014-01-01
34114362,341,2017-01-01
15766776,342,2014-01-01
89716,342,2005-01-01
1835150,342,2008-01-01
1804074,342,2008-01-01
26030734,342,2017-01-01
6609764,342,2011-01-01
13521501,342,2013-01-01
413432,342,1998-01-01
4570908,342,2010-01-01
966757,342,1987-01-01
18554,342,1994-01-01
111626,342,1992-01-01
120728,342,1987-01-01
121457,342,1989-01-01
1128364,342,2009-01-01
365257,342,1996-01-01
260941,342,1999-01-01
20894026,342,2015-01-01
7118768,342,2011-01-01
20575434,342,2015-01-01
13648,342,2005-01-01
8953,342,1994-01-01
357664,342,2001-01-01
307791,342,2004-01-01
331920,342,2002-01-01
248484,342,2008-01-01
106264,342,1986-01-01
2133795,342,2009-01-01
58889,342,1998-01-01
91357,342,1989-01-01
243229,342,2001-01-01
439173,342,1997-01-01
7992862,342,2012-01-01
1838166,342,2009-01-01
7935687,342,2011-01-01
87220,342,2003-01-01
15766776,343,2017-01-01
26030734,343,2018-01-01
23310699,343,2018-01-01
20708785,343,2016-01-01
30123268,343,2018-01-01
22509955,343,2017-01-01
18222556,343,2016-01-01
18655996,343,2016-01-01
119832,344,1998-01-01
6609764,344,2011-01-01
436609,344,1989-01-01
638689,344,2008-01-01
72441,344,2003-01-01
368468,344,2000-01-01
130208,344,2002-01-01
20821284,344,2015-01-01
90420,344,2007-01-01
25053346,345,2015-01-01
29546259,345,2016-01-01
17801134,346,2013-01-01
22841551,347,2015-01-01
25794796,347,2016-01-01
24611819,348,2015-01-01
76688,348,1986-01-01
776489,348,1978-01-01
154091,348,1989-01-01
22326,348,1994-01-01
76812,348,1997-01-01
57045,348,1982-01-01
7841670,348,2011-01-01
12923588,348,2012-01-01
6993091,348,2011-01-01
834670,348,1993-01-01
2278387,348,2009-01-01
340816,348,1994-01-01
7937744,348,2011-01-01
853258,348,1983-01-01
27003,348,2002-01-01
6320534,348,2010-01-01
8648,348,1992-01-01
823,348,2004-01-01
8855321,348,2012-01-01
22320,348,2004-01-01
20518872,348,2015-01-01
77507,348,1993-01-01
29582,348,1987-01-01
61899,348,2000-01-01
22200,348,1987-01-01
41810,348,1984-01-01
22322,348,2008-01-01
17934530,348,2015-01-01
96471,348,1991-01-01
64923,348,2000-01-01
21418013,348,2015-01-01
3972,348,2006-01-01
24611819,349,2015-01-01
15808474,349,2014-01-01
9688286,349,2011-01-01
24611819,350,2014-01-01
6309229,350,2012-01-01
6065179,350,2009-01-01
17707092,350,2012-01-01
6101718,350,2009-01-01
21969786,350,2013-01-01
19161852,350,2015-01-01
2315892,350,2009-01-01
5899779,350,2009-01-01
12666103,350,2012-01-01
9265453,350,2011-01-01
34213608,351,2018-01-01
8100267,351,2011-01-01
18505844,351,2015-01-01
18298890,351,2015-01-01
6764886,351,2011-01-01
12814594,351,2013-01-01
11544476,351,2014-01-01
13402805,351,2013-01-01
2767052,351,2009-01-01
6148028,351,2010-01-01
28194,351,2004-01-01
7260188,351,2011-01-01
13262783,351,2013-01-01
7728889,351,2013-01-01
26032887,351,2020-01-01
7992995,351,2012-01-01
954674,351,2009-01-01
186103,351,2006-01-01
19351043,351,2016-01-01
6087756,351,2011-01-01
428042,351,2005-01-01
7576115,351,2011-01-01
7826116,351,2011-01-01
36307634,351,2020-01-01
28110852,351,2017-01-01
18806240,351,2016-01-01
34213608,352,2018-01-01
30223025,352,2019-01-01
26032825,352,2019-01-01
26032887,352,2020-01-01
34128219,352,2018-01-01
31944679,352,2018-01-01
31144992,353,2020-01-01
35542217,353,2020-01-01
33158544,353,2020-01-01
32819894,353,2020-01-01
32204637,353,2020-01-01
13316309,353,2015-01-01
25226215,353,2020-01-01
33986447,353,2020-01-01
30653839,353,2020-01-01
10194157,353,2015-01-01
12926804,353,2015-01-01
18077875,354,2014-01-01
18668059,354,2014-01-01
20604826,354,2014-01-01
18594634,354,2014-01-01
22668729,354,2014-01-01
17934399,354,2014-01-01
18050143,354,2014-01-01
18736925,354,2014-01-01
18077903,354,2014-01-01
209690,355,1993-01-01
19577,355,1989-01-01
268437,355,1984-01-01
176332,355,2003-01-01
40893,355,1990-01-01
13239822,355,2013-01-01
781124,355,2003-01-01
379197,355,1994-01-01
152427,355,1991-01-01
382419,355,1979-01-01
7767021,355,2011-01-01
1148745,355,2008-01-01
3979,355,1986-01-01
46253235,355,1987-01-01
6671690,355,2001-01-01
23523012,355,2016-01-01
102267,355,1978-01-01
184003,355,1991-01-01
343,355,1987-01-01
4929,355,2006-01-01
14201,355,2005-01-01
11553,355,1992-01-01
341735,355,1988-01-01
4703581,355,2010-01-01
90619,355,1982-01-01
60211,355,1981-01-01
581126,355,1976-01-01
126192,355,1985-01-01
239239,355,1996-01-01
20819685,355,2015-01-01
15177,355,1985-01-01
13658,355,2002-01-01
81069,355,1975-01-01
2662169,355,2009-01-01
5269911,356,2011-01-01
317293,357,2003-01-01
972877,357,2008-01-01
3548256,357,2009-01-01
5711852,357,1983-01-01
23732637,357,2016-01-01
13006132,357,2013-01-01
10084830,357,2012-01-01
